index,source_season,player_id,horizon,source_percentile,source_points,target_points,observed_region,d1_crps,m1_crps,d1_mae,m1_mae,d1_brier4,m1_brier4,d1_logloss4,m1_logloss4,d1_expected,m1_expected,d1_survivor_p,m1_survivor_p,d1_downside_p,m1_downside_p,p_out,pi_survivor,prob_norm_error
10,2021,00-0034378,2,0.2314285714285714,6.4,0.0,0,0.7120462952765516,0.988447222804,6.492453285621197,13.562189813079153,0.0937613439031699,0.1400621712385308,0.244009041184011,0.3635037208660183,6.492453285621197,13.562189813079153,0.2165194493609868,0.203971180592969,0.783480550639013,0.7614016981105544,0.6952361403308182,0.4204272620626532,0.0
11,2021,00-0034400,2,0.0371428571428571,1.0,0.0,0,0.2067121342692868,0.2066681181713789,2.7646281567506,2.742851865168086,0.0410379121284696,0.1042438397623192,0.1546025734978826,0.2849337359932419,2.7646281567506,2.742851865168086,0.1432443927846211,0.2043671449600516,0.856755607215379,0.7791670394488245,0.7520640874480662,0.7263456772342528,0.0
12,2021,00-0034414,2,0.7342857142857143,89.1,14.3,1,18.827853743574085,18.759378803891902,39.57758801859285,88.4437549260359,0.8636252128950044,0.7721151004142328,1.3982712686594565,1.3813158248965025,53.87758801859285,102.74375492603588,0.4576210930535578,0.3302986802627424,0.5423789069464423,0.5466030118450279,0.2953552744133626,0.024640209277866,0.0
13,2021,00-0034433,2,0.1057142857142857,2.0,8.5,3,5.897900744970426,6.592997494246701,3.369875883710961,4.48603158677102,1.2596814854325626,1.337124001947866,1.578060688405588,1.8344813449937032,5.130124116289039,4.01396841322898,0.206374935680405,0.1596963075818513,0.793625064319595,0.8234264438060487,0.7936250643195948,0.6267576696178838,0.0
14,2021,00-0034440,2,0.66,72.7,0.0,0,20.55491220962829,23.097200899115663,46.602651533477925,101.43158825459868,0.7916910343148014,0.7930142099500813,1.418991884980906,1.4189918849809062,46.602651533477925,101.43158825459868,0.3793173625247056,0.3611631010273421,0.4042538861905493,0.5081873530211575,0.2419578152955618,0.0398316736493392,0.0
15,2021,00-0034449,2,0.1628571428571428,3.1,0.0,0,1.351823666919695,0.7812143058951388,8.0840870303277,8.876960987998698,0.2280090599158167,0.1788670547720043,0.4119544713703622,0.4119544713703624,8.0840870303277,8.876960987998698,0.3376455685447512,0.2454328182626941,0.6623544314552486,0.7221293997286502,0.6623544314552485,0.5341488921105446,0.0
16,2021,00-0034578,2,0.0885714285714285,1.6,0.0,0,0.2336831204052707,0.1498605585293595,3.4567655805609423,2.903297866798211,0.0648231042155429,0.0532825831262219,0.198490069158255,0.1984900691582552,3.4567655805609423,2.903297866798211,0.1800320863284417,0.1417165888363374,0.8199679136715583,0.844292905057993,0.8199679136715582,0.6531216233616927,0.0
17,2021,00-0034597,2,0.1971428571428571,4.8,0.0,0,2.446005856604412,1.437745838511738,11.92245517071206,14.612407795015695,0.3115576224394485,0.2394308432228367,0.5020116571523284,0.5020116571523285,11.92245517071206,14.612407795015695,0.3946882456062306,0.2754665028143683,0.6053117543937693,0.6831342409455491,0.6053117543937692,0.4769898727329408,0.0
18,2021,00-0034614,2,0.4828571428571429,29.3,0.5,1,3.844770402761096,5.71496702677193,15.606168435944149,44.831759626575845,0.8417693371367264,0.987263855725176,1.349422800196831,1.7601453882116933,16.10616843594415,45.331759626575845,0.2728000581554169,0.2749672733749334,0.727199941844583,0.6398298569249701,0.4678100045787708,0.1192319833437368,0.0
19,2021,00-0034681,2,0.7971428571428572,105.8,29.7,1,22.744360590542662,21.3592388663522,39.984557994072986,91.36015558698688,1.0308923609031424,0.7345166697600971,1.6577692824241654,1.3102530416430618,69.68455799407299,121.0601555869869,0.5598172525605836,0.348578915273365,0.4401827474394164,0.5193709368576533,0.2496191475457947,0.0163329542074212,0.0
20,2021,00-0034750,2,0.82,115.7,3.8,1,23.71746622545754,39.81645509169381,54.03030766316645,141.60877485578376,0.4705477138539069,0.6849162285995062,0.8894499559445532,1.1939274496626544,57.83030766316645,145.40877485578378,0.1617201115811153,0.3897360818097843,0.5698115842294289,0.4619586841709028,0.1589298905884221,0.0140537567614335,0.0
21,2021,00-0034791,2,0.9628571428571427,200.3,19.1,1,86.60713763071695,69.69066121888633,117.30835851640094,232.90519570800316,1.314484497745967,0.6562463989762738,2.7248293332075084,1.1040855196158144,136.40835851640094,252.00519570800316,0.6171197256225442,0.4188467468503261,0.1530927307525508,0.4190492471503392,0.0875353405197071,0.0054616869096809,0.0
22,2021,00-0034799,2,0.2142857142857142,5.4,0.0,0,1.2483131165252237,1.8632658740105068,7.49332715469222,17.385622120578333,0.1894046971494512,0.2935713173249863,0.3677900123150679,0.5783486666423627,7.49332715469222,17.385622120578333,0.307737466966123,0.3001862033265779,0.6922625330338771,0.651820195675225,0.5608237092293257,0.4485421802946848,0.0
23,2021,00-0034808,2,0.0685714285714285,1.3,0.0,0,0.3209965891271071,0.1308584422237668,3.810296352167221,2.463915874687666,0.0654546116342114,0.0544705897084527,0.1995575241809438,0.1995575241809441,3.810296352167221,2.463915874687666,0.180906898202102,0.1451186188342983,0.819093101797898,0.8416493166055277,0.8190931017978977,0.6827248149636507,1.1102230246251563e-16
24,2021,00-0034816,2,0.6714285714285714,73.2,0.0,0,35.99244009893608,27.826938192803382,67.17045426381111,109.82272539721806,1.0273921430623618,0.9555553430650654,1.785363479332858,1.785363479332858,67.17045426381111,109.82272539721806,0.5378979539802469,0.3953371730934463,0.2827550834911607,0.4608591547334766,0.1677360813194962,0.0370137061037822,0.0
25,2021,00-0034838,2,0.4485714285714285,25.6,48.7,3,26.013428971182456,27.56561726742381,28.151198971310667,3.921206278475864,0.6692122748209208,0.7621392504117346,1.076401178003977,1.2573231398073446,20.548801028689336,44.77879372152414,0.3408198712719399,0.2844143458520872,0.5406548611776716,0.631834477546006,0.4633193400119564,0.1454417361448303,0.0
26,2021,00-0034844,2,0.8085714285714286,109.6,188.2,3,108.2439204694173,90.7312041021924,137.3529795986177,70.72837930408028,0.5259818819451496,0.6144710109635956,0.8967715566685296,1.110092918893075,50.84702040138227,117.47162069591973,0.4078843679359032,0.3295283402439719,0.5921156320640968,0.545347696967132,0.2897135531452974,0.0151512150561693,1.1102230246251563e-16
27,2021,00-0034845,2,0.8371428571428572,128.3,0.0,0,46.52056676114924,51.81183347225444,81.99262477078219,167.29807217738954,1.0520762418908822,1.07621954320584,2.1592078339345786,2.159207833934579,81.99262477078219,167.29807217738954,0.2633415109377056,0.4092267099929815,0.3657517206970079,0.4345905055444525,0.1154165138798141,0.0125529255726166,0.0
28,2021,00-0034959,2,0.0371428571428571,1.0,30.8,3,25.94368708715959,27.37305797503959,27.170277328005103,28.318935599584066,1.2035077550851967,1.2670273315059997,1.4948955273453004,1.6881477165188576,3.629722671994896,2.481064400415938,0.2242720338014115,0.1848616231937684,0.7757279661985884,0.8002441167822957,0.7757279661985883,0.7263456772342528,0.0
29,2021,00-0034972,2,0.7742857142857142,97.9,110.2,3,32.06557358429775,38.14903740213825,38.19872072258504,17.808365057618076,0.2895703620189546,0.5097973981007567,0.5704020774673035,0.9406070302476992,72.00127927741497,128.00836505761808,0.5652980993705227,0.3903907844026946,0.4347019006294773,0.4624862128577579,0.1620257824314208,0.0189746716241408,0.0
30,2021,00-0035099,2,0.1457142857142857,3.0,3.8,3,2.476765098217305,2.592037598067474,3.97270232757731,5.460190269533681,0.8493549115100598,0.9793527249080892,1.0546130495983026,1.3540260111847735,7.77270232757731,9.26019026953368,0.3483271865767071,0.258198654622666,0.651672813423293,0.7098606652925392,0.6516728134232928,0.5624879866663496,0.0
31,2021,00-0035125,2,0.4085714285714286,19.6,12.9,2,6.306026265678275,6.976001186413356,2.141289545236708,29.078984365365702,0.9545999003545887,1.1470056317984163,1.7375872855010943,2.453972740214973,15.041289545236708,41.9789843653657,0.2802417477482133,0.3133380333320301,0.5438138597393489,0.6007105220994832,0.4286392844101717,0.1818679851042888,0.0
32,2021,00-0035184,2,0.0028571428571428,0.4,1.3,3,1.157598059616063,1.0088661437514248,0.5011055103937219,0.485722906926317,1.6672211443164724,1.4072089394462584,2.4421088785495795,1.910852968394236,1.801105510393722,0.814277093073683,0.0869772334940184,0.1479541325588964,0.9130227665059816,0.8415952668554035,0.8251342923973559,0.7694262691219625,0.0
33,2021,00-0035187,2,0.3742857142857143,17.0,0.0,0,1.528430840264793,2.1163687922889025,9.995519514117074,26.298227556091582,0.1829061640399894,0.1897740984633389,0.4539251949932505,0.4539251949932507,9.995519514117074,26.298227556091582,0.1810084233405113,0.2068564376351688,0.719655520182366,0.7403138770886496,0.6351302423910138,0.2184318090713005,0.0
34,2021,00-0035217,2,0.3457142857142857,16.1,0.0,0,8.151802627858789,8.922946904502837,20.57679960620246,55.3366283350008,0.897073046436864,0.7683803688468076,1.3137815088244111,1.3137815088244114,20.57679960620246,55.3366283350008,0.5836548064360578,0.4272491189441432,0.4163451935639423,0.4707511404234877,0.2688016562186494,0.2527371925277178,0.0
